Airport Code,Airport Name,City ,State,Airline,Facility,Weekday,Saturday,Sunday,latitude_deg,longitude_deg
SAN,San Diego International Airport,San Diego,CA,Southwest,Southwest Cargo,6:00-22:00,6:00-22:00,,32.73360062,-117.1900024
SAN,San Diego International Airport,San Diego,CA,United,United Cargo,8:00-17:00,8:00-17:00,,32.73360062,-117.1900024
SAN,San Diego International,San Diego,California,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,32.73360062,-117.1900024
SAN,San Diego International,San Diego,California,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,32.73360062,-117.1900024
SAT,San Antonio International,San Antonio,Texas,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,29.533701,-98.469803
SAT,San Antonio International,San Antonio,Texas,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,29.533701,-98.469803
SAT,San Antonio International,San Antonio,Texas,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,29.533701,-98.469803
SAT,San Antonio International,San Antonio,Texas,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,29.533701,-98.469803
SAV,Savannah/Hilton Head International,Savannah,Georgia,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,32.127602,-81.202103
SAV,Savannah/Hilton Head International,Savannah,Georgia,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,32.127602,-81.202103
SBA,Santa Barbara Municipal,Santa Barbara,California,American Eagle,Counter,6:00-22:00,7:00-20:00,8:00-18:00,34.426201,-119.839996
SBA,Santa Barbara Municipal,Santa Barbara,California,American Eagle,Counter,6:00-22:00,7:00-20:00,8:00-18:00,34.426201,-119.839996
SBD,San Bernardino International Airport,San Bernardino,CA,American,AA Cargo Directory,No Cargo,No Cargo,,34.095402,-117.235001
SBD,San Bernardino International Airport,San Bernardino,CA,Delta,Delta Cargo Directory,No Cargo,No Cargo,,34.095402,-117.235001
SBD,San Bernardino International Airport,San Bernardino,CA,Southwest,Southwest Cargo,No Cargo,No Cargo,,34.095402,-117.235001
SBD,San Bernardino International Airport,San Bernardino,CA,United,United Cargo,No Cargo,No Cargo,,34.095402,-117.235001
SBN,South Bend International,South Bend,Indiana,Allegiant,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,41.708698,-86.317299
SBN,South Bend International,South Bend,Indiana,Allegiant,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,41.708698,-86.317299
SBN,South Bend International,South Bend,Indiana,Allegiant,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,41.708698,-86.317299
SBN,South Bend International,South Bend,Indiana,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,41.708698,-86.317299
SBP,San Luis Obispo County Regional,San Luis Obispo,California,United Express,Counter,6:00-20:00,7:00-18:00,N/A,35.236801147499996,-120.6419983
SBP,San Luis Obispo County Regional,San Luis Obispo,California,United Express,Counter,6:00-20:00,7:00-18:00,N/A,35.236801147499996,-120.6419983
SCC,Deadhorse Airport,Deadhorse,Alaska,Alaska Airlines,Counter,6:00-22:00,6:00-20:00,8:00-16:00,70.19470215,-148.4649963
SCC,Deadhorse Airport,Deadhorse,Alaska,Alaska Airlines,Counter,6:00-22:00,6:00-20:00,8:00-16:00,70.19470215,-148.4649963
SCK,Stockton Metropolitan Airport,Stockton,CA,American,AA Cargo Directory,No Cargo,No Cargo,,37.893279,-121.238079
SCK,Stockton Metropolitan Airport,Stockton,CA,Delta,Delta Cargo Directory,No Cargo,No Cargo,,37.893279,-121.238079
SCK,Stockton Metropolitan Airport,Stockton,CA,Southwest,Southwest Cargo,No Cargo,No Cargo,,37.893279,-121.238079
SCK,Stockton Metropolitan Airport,Stockton,CA,United,United Cargo,No Cargo,No Cargo,,37.893279,-121.238079
SCK,Stockton Metro,Stockton,California,Allegiant Air,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,37.893279,-121.238079
SCK,Stockton Metropolitan,Stockton,California,Allegiant Air,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,37.893279,-121.238079
SCK,Stockton Metropolitan,Stockton,California,Allegiant Air,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,37.893279,-121.238079
SDF,Louisville Muhammad Ali International,Louisville,Kentucky,American,Counter,5:00-22:00,7:00-20:00,8:00-18:00,38.1744,-85.736
SDF,Louisville Muhammad Ali International,Louisville,Kentucky,American,Counter,5:00-22:00,7:00-20:00,8:00-18:00,38.1744,-85.736
SDF,Louisville Muhammad Ali International Airport,Louisville,KY,American,AA Cargo Directory,7:00-18:00,7:00-18:00,,38.1744,-85.736
SDF,Louisville Muhammad Ali International Airport,Louisville,KY,Delta,Delta Cargo Directory,7:00-18:00,7:00-18:00,,38.1744,-85.736
SDF,Louisville Muhammad Ali International Airport,Louisville,KY,Southwest,Southwest Cargo,No Cargo,No Cargo,,38.1744,-85.736
SDF,Louisville Muhammad Ali International Airport,Louisville,KY,United,United Cargo,No Cargo,No Cargo,,38.1744,-85.736
SEA,Seattleâ€“Tacoma International Airport,Seattle,WA,American,AA Cargo Directory,7:00-19:00,7:00-19:00,,47.447943,-122.310276
SEA,Seattleâ€“Tacoma International Airport,Seattle,WA,Delta,Delta Cargo Directory,7:00-19:00,7:00-19:00,,47.447943,-122.310276
SEA,Seattleâ€“Tacoma International Airport,Seattle,WA,Southwest,Southwest Cargo,6:00-22:00,6:00-22:00,,47.447943,-122.310276
SEA,Seattleâ€“Tacoma International Airport,Seattle,WA,United,United Cargo,7:00-19:00,7:00-19:00,,47.447943,-122.310276
SEA,Seattle-Tacoma International,Seattle,Washington,Alaska,Dedicated Facility,24/7,24/7,24/7,47.447943,-122.310276
SEA,Seattle-Tacoma International,Seattle,Washington,Alaska,Dedicated Facility,24/7,24/7,24/7,47.447943,-122.310276
SEA,Seattle-Tacoma International,Seattle,Washington,Amazon Air,Dedicated Facility,24/7,24/7,24/7,47.447943,-122.310276
SEA,Seattle-Tacoma International,Seattle,Washington,Amazon Air,Dedicated Facility,24/7,24/7,24/7,47.447943,-122.310276
SEA,Seattle-Tacoma International,Seattle,Washington,Delta,Dedicated Facility,24/7,24/7,24/7,47.447943,-122.310276
SEA,Seattle-Tacoma International,Seattle,Washington,Delta,Dedicated Facility,24/7,24/7,24/7,47.447943,-122.310276
SFO,San Francisco International Airport,San Francisco,CA,American,AA Cargo Directory,7:00-19:00,7:00-19:00,,37.619806,-122.374821
SFO,San Francisco International Airport,San Francisco,CA,Delta,Delta Cargo Directory,7:00-19:00,7:00-19:00,,37.619806,-122.374821
SFO,San Francisco International Airport,San Francisco,CA,Southwest,Southwest Cargo,6:00-22:00,6:00-22:00,,37.619806,-122.374821
SFO,San Francisco International Airport,San Francisco,CA,United,United Cargo,7:00-19:00,7:00-19:00,,37.619806,-122.374821
SFO,San Francisco International,San Francisco,California,United,Dedicated Facility,24/7,24/7,24/7,37.619806,-122.374821
SFO,San Francisco International,San Francisco,California,United,Dedicated Facility,24/7,24/7,24/7,37.619806,-122.374821
SGF,Springfield-Branson National,Springfield,Missouri,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,37.245701,-93.388603
SGF,Springfield-Branson National,Springfield,Missouri,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,37.245701,-93.388603
SGU,St George Regional,St George,Utah,American Eagle,Counter,6:00-22:00,7:00-20:00,8:00-18:00,37.036389,-113.510306
SGU,St George Regional,St George,Utah,American Eagle,Counter,6:00-22:00,7:00-20:00,8:00-18:00,37.036389,-113.510306
SHV,Shreveport Regional Airport,Shreveport,LA,American,AA Cargo Directory,8:00-17:00,8:00-17:00,,32.446602,-93.8256
SHV,Shreveport Regional Airport,Shreveport,LA,Delta,Delta Cargo Directory,8:00-17:00,8:00-17:00,,32.446602,-93.8256
SHV,Shreveport Regional Airport,Shreveport,LA,Southwest,Southwest Cargo,No Cargo,No Cargo,,32.446602,-93.8256
SHV,Shreveport Regional Airport,Shreveport,LA,United,United Cargo,No Cargo,No Cargo,,32.446602,-93.8256
SHV,Shreveport Regional,Shreveport,Louisiana,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,32.446602,-93.8256
SHV,Shreveport Regional,Shreveport,Louisiana,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,32.446602,-93.8256
SIT,Sitka Rocky Gutierrez,Sitka,Alaska,Alaska Airlines,Counter,6:00-22:00,6:00-20:00,8:00-16:00,57.04710006713867,-135.3619995
SIT,Sitka Rocky Gutierrez,Sitka,Alaska,Alaska Airlines,Counter,6:00-22:00,6:00-20:00,8:00-16:00,57.04710006713867,-135.3619995
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,American,AA Cargo Directory,8:00-17:00,8:00-17:00,,37.362452,-121.929188
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,Delta,Delta Cargo Directory,8:00-17:00,8:00-17:00,,37.362452,-121.929188
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,Southwest,Southwest Cargo,6:00-22:00,6:00-22:00,,37.362452,-121.929188
SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,United,United Cargo,8:00-17:00,8:00-17:00,,37.362452,-121.929188
SJC,Norman Y Mineta San Jose International,San Jose,California,Alaska Airlines,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,37.362452,-121.929188
SJC,Norman Y Mineta San Jose International,San Jose,California,Alaska Airlines,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,37.362452,-121.929188
SJC,Norman Y Mineta San Jose International,San Jose,California,Alaska Airlines,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,37.362452,-121.929188
SJC,Norman Y Mineta San Jose International,San Jose,California,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,37.362452,-121.929188
SJC,Norman Y Mineta San Jose International,San Jose,California,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,37.362452,-121.929188
SJC,Norman Y Mineta San Jose International,San Jose,California,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,37.362452,-121.929188
SJT,San Angelo Regional,San Angelo,Texas,American Eagle,Counter,5:30-21:00,6:00-18:00,N/A,31.35770034790039,-100.4960022
SJT,San Angelo Regional,San Angelo,Texas,American Eagle,Counter,5:30-21:00,6:00-18:00,N/A,31.35770034790039,-100.4960022
SLC,Salt Lake City International Airport,Salt Lake City,UT,American,AA Cargo Directory,8:00-17:00,8:00-17:00,,40.78886,-111.979866
SLC,Salt Lake City International Airport,Salt Lake City,UT,Delta,Delta Cargo Directory,8:00-17:00,8:00-17:00,,40.78886,-111.979866
SLC,Salt Lake City International Airport,Salt Lake City,UT,Southwest,Southwest Cargo,6:00-22:00,6:00-22:00,,40.78886,-111.979866
SLC,Salt Lake City International Airport,Salt Lake City,UT,United,United Cargo,8:00-17:00,8:00-17:00,,40.78886,-111.979866
SLC,Salt Lake City International,Salt Lake City,Utah,Delta,Dedicated Facility,24/7,24/7,24/7,40.78886,-111.979866
SLC,Salt Lake City International,Salt Lake City,Utah,Delta,Dedicated Facility,24/7,24/7,24/7,40.78886,-111.979866
SMF,Sacramento International,Sacramento,California,Southwest,Dedicated Facility,24/7,24/7,24/7,38.6954,-121.591003
SMF,Sacramento International,Sacramento,California,Southwest,Dedicated Facility,24/7,24/7,24/7,38.6954,-121.591003
SMF,Sacramento International,Sacramento,California,Southwest,Dedicated Facility,24/7,24/7,24/7,38.6954,-121.591003
SNA,John Wayne/Orange County,Santa Ana,California,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,33.675701,-117.867996
SNA,John Wayne/Orange County,Santa Ana,California,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,33.675701,-117.867996
SNA,John Wayne/Orange County,Santa Ana,California,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,33.675701,-117.867996
SNA,John Wayne/Orange County,Santa Ana,California,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,33.675701,-117.867996
SPI,Abraham Lincoln Capital,Springfield,Illinois,American Eagle,Counter,5:30-21:00,6:00-18:00,N/A,39.844101,-89.677902
SPI,Abraham Lincoln Capital,Springfield,Illinois,American Eagle,Counter,5:30-21:00,6:00-18:00,N/A,39.844101,-89.677902
SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,Texas,American Eagle,Counter,6:00-20:00,7:00-18:00,N/A,33.9888,-98.491898
SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,Texas,American Eagle,Counter,6:00-20:00,7:00-18:00,N/A,33.9888,-98.491898
SRQ,Sarasota Bradenton International,Sarasota,Florida,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,27.394631,-82.554359
SRQ,Sarasota Bradenton International,Sarasota,Florida,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,27.394631,-82.554359
STC,St Cloud Regional,St Cloud,Minnesota,Delta Connection,Counter,5:30-21:00,6:00-18:00,N/A,45.5466,-94.059898
STC,St Cloud Regional,St Cloud,Minnesota,Delta Connection,Counter,5:30-21:00,6:00-18:00,N/A,45.5466,-94.059898
STL,St Louis Lambert International,St. Louis,Missouri,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,38.748697,-90.370003
STL,St Louis Lambert International,St. Louis,Missouri,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,38.748697,-90.370003
STL,St Louis Lambert International,St Louis,Missouri,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,38.748697,-90.370003
STL,St Louis Lambert International,St Louis,Missouri,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,38.748697,-90.370003
STL,St. Louis Lambert International Airport,St. Louis,MO,American,AA Cargo Directory,7:00-19:00,7:00-19:00,,38.748697,-90.370003
STL,St. Louis Lambert International Airport,St. Louis,MO,Delta,Delta Cargo Directory,7:00-19:00,7:00-19:00,,38.748697,-90.370003
STL,St. Louis Lambert International Airport,St. Louis,MO,Southwest,Southwest Cargo,4:30-1:00,5:00-21:30,,38.748697,-90.370003
STL,St. Louis Lambert International Airport,St. Louis,MO,United,United Cargo,7:00-19:00,7:00-19:00,,38.748697,-90.370003
STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,California,Alaska Airlines,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,38.50899887,-122.8130035
STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,California,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,38.50899887,-122.8130035
SUN,Friedman Memorial,Hailey,Idaho,Delta Connection,Counter,6:00-20:00,7:00-18:00,N/A,43.50439835,-114.2959976
SUN,Friedman Memorial,Hailey,Idaho,Delta Connection,Counter,6:00-20:00,7:00-18:00,N/A,43.50439835,-114.2959976
SUX,Sioux Gateway,Sioux City,Iowa,American Eagle,Counter,5:30-21:00,6:00-18:00,N/A,42.397605,-96.382237
SUX,Sioux Gateway,Sioux City,Iowa,American Eagle,Counter,5:30-21:00,6:00-18:00,N/A,42.397605,-96.382237
SWF,Stewart International,Newburgh,New York,Allegiant,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,41.504101,-74.104797
SWF,Stewart International,Newburgh,New York,Allegiant,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,41.504101,-74.104797
SWF,New York Stewart International Airport,Newburgh,NY,American,AA Cargo Directory,No Cargo,No Cargo,,41.504101,-74.104797
SWF,New York Stewart International Airport,Newburgh,NY,Delta,Delta Cargo Directory,No Cargo,No Cargo,,41.504101,-74.104797
SWF,New York Stewart International Airport,Newburgh,NY,Southwest,Southwest Cargo,No Cargo,No Cargo,,41.504101,-74.104797
SWF,New York Stewart International Airport,Newburgh,NY,United,United Cargo,No Cargo,No Cargo,,41.504101,-74.104797
SYR,Syracuse Hancock International,Syracuse,New York,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,43.11119842529297,-76.10630035
SYR,Syracuse Hancock International,Syracuse,New York,JetBlue,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,43.11119842529297,-76.10630035
SYR,Syracuse Hancock International,Syracuse,New York,JetBlue,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,43.11119842529297,-76.10630035
SYR,Syracuse Hancock International,Syracuse,New York,JetBlue,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,43.11119842529297,-76.10630035
SYR,Syracuse Hancock International Airport,Syracuse,NY,American,AA Cargo Directory,8:00-17:00,8:00-17:00,,43.11119842529297,-76.10630035
SYR,Syracuse Hancock International Airport,Syracuse,NY,Delta,Delta Cargo Directory,8:00-17:00,8:00-17:00,,43.11119842529297,-76.10630035
SYR,Syracuse Hancock International Airport,Syracuse,NY,Southwest,Southwest Cargo,No Cargo,No Cargo,,43.11119842529297,-76.10630035
SYR,Syracuse Hancock International Airport,Syracuse,NY,United,United Cargo,No Cargo,No Cargo,,43.11119842529297,-76.10630035
TBN,Waynesville-St. Robert Regional,Fort Leonard Wood,Missouri,American Eagle,Counter,6:00-20:00,7:00-18:00,N/A,37.7416,-92.140701
TBN,Waynesville-St. Robert Regional,Fort Leonard Wood,Missouri,American Eagle,Counter,6:00-20:00,7:00-18:00,N/A,37.7416,-92.140701
TLH,Tallahassee International,Tallahassee,Florida,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,30.3965,-84.350304
TLH,Tallahassee International,Tallahassee,Florida,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,30.3965,-84.350304
TLH,Tallahassee International,Tallahassee,Florida,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,30.3965,-84.350304
TLH,Tallahassee International,Tallahassee,Florida,Silver Airways,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,30.3965,-84.350304
TOL,Eugene F Kranz Toledo Express,Toledo,Ohio,Allegiant,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,41.5868,-83.8078
TOL,Toledo Express,Toledo,Ohio,Allegiant,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,41.5868,-83.8078
TOL,Toledo Express,Toledo,Ohio,Allegiant,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,41.5868,-83.8078
TOL,Eugene F Kranz Toledo Express,Toledo,Ohio,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,41.5868,-83.8078
TPA,Tampa International,Tampa,Florida,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,27.9755,-82.533203
TPA,Tampa International,Tampa,Florida,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,27.9755,-82.533203
TRI,Tri-Cities Regional,Blountville,Tennessee,American Eagle,Counter,5:30-21:00,6:00-18:00,N/A,36.475201,-82.407401
TRI,Tri-Cities Regional,Blountville,Tennessee,American Eagle,Counter,5:30-21:00,6:00-18:00,N/A,36.475201,-82.407401
TTN,Trenton Mercer,Trenton,New Jersey,Frontier,Counter,6:00-22:00,7:00-20:00,8:00-18:00,40.276699,-74.813499
TTN,Trenton Mercer,Trenton,New Jersey,Frontier,Counter,6:00-22:00,7:00-20:00,8:00-18:00,40.276699,-74.813499
TUL,Tulsa International Airport,Tulsa,OK,American,AA Cargo Directory,8:00-17:00,8:00-17:00,,36.19839859008789,-95.88809967
TUL,Tulsa International Airport,Tulsa,OK,Delta,Delta Cargo Directory,8:00-17:00,8:00-17:00,,36.19839859008789,-95.88809967
TUL,Tulsa International Airport,Tulsa,OK,Southwest,Southwest Cargo,6:00-22:00,6:00-22:00,,36.19839859008789,-95.88809967
TUL,Tulsa International Airport,Tulsa,OK,United,United Cargo,8:00-17:00,8:00-17:00,,36.19839859008789,-95.88809967
TUL,Tulsa International,Tulsa,Oklahoma,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,36.19839859008789,-95.88809967
TUL,Tulsa International,Tulsa,Oklahoma,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,36.19839859008789,-95.88809967
TUL,Tulsa International,Tulsa,Oklahoma,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,36.19839859008789,-95.88809967
TUL,Tulsa International,Tulsa,Oklahoma,Southwest,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,36.19839859008789,-95.88809967
TUP,Tupelo Regional,Tupelo,Mississippi,American Eagle,Counter,6:00-20:00,7:00-18:00,N/A,34.26810073852539,-88.76989746
TUP,Tupelo Regional,Tupelo,Mississippi,American Eagle,Counter,6:00-20:00,7:00-18:00,N/A,34.26810073852539,-88.76989746
TUS,Tucson International,Tucson,Arizona,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,32.115004,-110.938053
TUS,Tucson International,Tucson,Arizona,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,32.115004,-110.938053
TVC,Cherry Capital,Traverse City,Michigan,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,44.74140167236328,-85.5821991
TVC,Cherry Capital,Traverse City,Michigan,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,44.74140167236328,-85.5821991
TYS,McGhee Tyson,Alcoa,Tennessee,Allegiant,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,35.811001,-83.994003
TYS,McGhee Tyson,Alcoa,Tennessee,Allegiant,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,35.811001,-83.994003
TYS,McGhee Tyson,Alcoa,Tennessee,Allegiant,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,35.811001,-83.994003
TYS,McGhee Tyson,Alcoa,Tennessee,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,35.811001,-83.994003
TYS,McGhee Tyson Airport,Alcoa,TN,American,AA Cargo Directory,8:00-17:00,8:00-17:00,,35.811001,-83.994003
TYS,McGhee Tyson Airport,Alcoa,TN,Delta,Delta Cargo Directory,8:00-17:00,8:00-17:00,,35.811001,-83.994003
TYS,McGhee Tyson Airport,Alcoa,TN,Southwest,Southwest Cargo,No Cargo,No Cargo,,35.811001,-83.994003
TYS,McGhee Tyson Airport,Alcoa,TN,United,United Cargo,No Cargo,No Cargo,,35.811001,-83.994003
UIN,Quincy Regional,Quincy,Illinois,American Eagle,Counter,5:30-21:00,6:00-18:00,N/A,39.942699,-91.194603
UIN,Quincy Regional,Quincy,Illinois,American Eagle,Counter,5:00-22:00,,6:00-18:00,39.942699,-91.194603
VCT,Victoria Regional,Victoria,Texas,American Eagle,Counter,5:30-21:00,6:00-18:00,N/A,28.85260009765625,-96.91850281
VCT,Victoria Regional,Victoria,Texas,American Eagle,Counter,5:30-21:00,6:00-18:00,N/A,28.85260009765625,-96.91850281
VLD,Valdosta Regional,Valdosta,Georgia,American Eagle,Counter,6:00-20:00,7:00-18:00,N/A,30.782499313354492,-83.27670288
VLD,Valdosta Regional,Valdosta,Georgia,American Eagle,Counter,6:00-20:00,7:00-18:00,N/A,30.782499313354492,-83.27670288
VPS,Destin-Fort Walton Beach,Valparaiso,Florida,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,30.4832,-86.525398
VPS,Destin-Fort Walton Beach,Valparaiso,Florida,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,30.4832,-86.525398
WRG,Wrangell Airport,Wrangell,Alaska,Alaska Airlines,Counter,6:00-22:00,6:00-20:00,8:00-16:00,56.48429871,-132.3699951
WRG,Wrangell Airport,Wrangell,Alaska,Alaska Airlines,Counter,6:00-22:00,6:00-20:00,8:00-16:00,56.48429871,-132.3699951
XNA,Northwest Arkansas National,Highfill,Arkansas,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,36.281898,-94.306801
XNA,Northwest Arkansas National,Highfill,Arkansas,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,36.281898,-94.306801
YAK,Yakutat Airport,Yakutat,Alaska,Alaska Airlines,Counter,6:00-22:00,6:00-20:00,8:00-16:00,59.508717,-139.660435
YAK,Yakutat Airport,Yakutat,Alaska,Alaska Airlines,Counter,6:00-22:00,6:00-20:00,8:00-16:00,59.508717,-139.660435
YKM,Yakima Air Terminal,Yakima,Washington,Alaska Airlines,Counter,5:30-21:00,6:00-18:00,N/A,46.56819916,-120.5439987
YKM,Yakima Air Terminal,Yakima,Washington,Alaska Airlines,Counter,5:30-21:00,6:00-18:00,N/A,46.56819916,-120.5439987
YUM,Yuma International,Yuma,Arizona,American Eagle,Counter,6:00-20:00,7:00-18:00,N/A,32.650938,-114.609375
YUM,Yuma International,Yuma,Arizona,American Eagle,Counter,6:00-20:00,7:00-18:00,N/A,32.650938,-114.609375
DAB,Daytona Beach International Airport,Daytona Beach,Florida,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,,
DSM,Des Moines International,Des Moines,Iowa,American,Dedicated Facility,5:00-22:00,7:00-20:00,8:00-18:00,,
